day_of_week,away_team,home_team,length_of_game_min,outcome,home_wins,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GA/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,G,PPG,SHOOTOUTS
6,2,10,149,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
5,2,26,152,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
0,2,30,159,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
2,2,7,169,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
4,2,1,151,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
6,2,9,141,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
5,2,20,148,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
1,2,19,158,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
3,2,18,140,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
5,2,20,149,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
3,2,24,150,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
5,2,23,143,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
0,2,13,155,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
1,2,0,152,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
3,2,29,146,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
5,2,8,159,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
1,2,6,154,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
2,2,14,160,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
4,2,31,150,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
0,2,15,147,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
0,2,8,165,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
1,2,10,155,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
4,2,26,154,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
6,2,30,159,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
1,2,25,149,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
3,2,22,150,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
6,2,15,153,1,0,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
4,2,27,149,0,1,10,28,82,51,26,5,107,1,253,218,2,2,0,0,3,3,50,236,21,49,262,81,5,6,10,9,2962,8,2354,1,4,471,99,4
3,11,1,145,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
4,11,29,153,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
5,11,28,142,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,10,145,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
3,11,2,145,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
4,11,3,154,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
6,11,25,152,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,31,148,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,9,151,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
2,11,1,152,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
5,11,29,146,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
4,11,24,156,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
5,11,24,148,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
2,11,25,141,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
4,11,17,161,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
5,11,18,146,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
0,11,19,144,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
2,11,27,146,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,28,147,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
5,11,15,140,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
0,11,20,152,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
2,11,30,146,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
0,11,23,138,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,13,148,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
5,11,31,146,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
2,11,26,143,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
5,11,12,154,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
6,11,5,162,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,21,148,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
3,11,6,154,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
0,11,4,151,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
0,11,7,150,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,9,148,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
5,11,4,160,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
6,11,0,150,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,23,140,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
3,11,13,141,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,14,152,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
3,11,16,154,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
6,11,8,147,0,1,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
1,11,22,146,1,0,11,29,82,49,27,6,104,1,285,251,5,1,0,0,3,3,61,235,26,52,252,79,11,6,8,7,2790,10,2647,1,4,536,113,6
3,30,17,141,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
0,30,20,162,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
0,30,26,148,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
3,30,12,153,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
3,30,10,145,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,8,144,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
1,30,0,150,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
2,30,13,151,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
5,30,23,145,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
6,30,24,156,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
6,30,5,155,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
1,30,12,157,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
5,30,3,158,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
2,30,6,150,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,31,145,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,10,143,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,25,141,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
5,30,14,168,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
5,30,18,140,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
3,30,2,151,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,9,142,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
1,30,22,163,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
3,30,15,148,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
1,30,16,151,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
3,30,21,156,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
3,30,19,144,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
5,30,21,147,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
1,30,4,150,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
2,30,11,161,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,28,153,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
3,30,8,156,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,5,179,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,3,155,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
5,30,22,159,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
3,30,27,150,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
5,30,15,163,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
0,30,7,148,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
2,30,29,158,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,1,143,1,0,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
3,30,18,146,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
4,30,19,148,0,1,13,30,82,44,26,12,100,1,270,242,5,3,0,0,3,3,48,256,19,44,225,80,8,9,8,9,2577,10,2378,1,8,512,92,8
5,10,15,141,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
6,10,6,154,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
2,10,30,144,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,10,27,143,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
1,10,15,143,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
3,10,2,149,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,10,3,145,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
0,10,8,143,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
1,10,9,144,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
3,10,29,140,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,10,1,140,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
1,10,2,153,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
3,10,25,137,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
4,10,7,147,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
3,10,5,147,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,10,13,149,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
6,10,0,160,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
1,10,23,145,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
0,10,3,146,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,10,16,146,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
4,10,22,161,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
2,10,21,146,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
0,10,14,161,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
3,10,19,163,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
4,10,26,147,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,10,12,141,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,10,4,148,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
1,10,11,150,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
3,10,28,146,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,10,24,150,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
3,10,18,139,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
6,10,22,154,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
6,10,20,147,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
2,10,31,141,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
3,10,5,151,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,10,19,138,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
1,10,26,151,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
3,10,12,146,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
6,10,17,133,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
1,10,27,140,0,1,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
4,10,17,137,1,0,25,27,82,32,40,10,74,0,227,310,3,2,-1,0,3,4,37,227,16,59,225,74,4,10,9,8,2414,9,2761,1,4,537,96,5
5,3,17,149,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,0,145,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,13,139,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
1,3,23,139,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,24,150,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
0,3,30,144,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
1,3,22,150,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
6,3,19,141,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
5,3,10,147,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,12,148,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
5,3,5,153,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
1,3,31,135,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,14,156,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
4,3,22,153,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,18,142,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
5,3,2,159,0,1,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
3,3,16,145,1,0,24,28,82,32,39,11,75,0,229,287,3,3,-1,0,3,4,47,222,21,50,212,76,6,6,8,8,2451,9,2702,1,1,516,97,6
